record_id,date,year,month,day,day_of_year,week_of_year,season,month_sin,month_cos,rainfall_mm,rainfall_intensity,rain_lag1,rain_lag2,rain_lag3,rain_cumul_3day,rain_cumul_5day,rain_cumul_7day,rain_rolling_avg_7d,rain_rolling_avg_30d,rain_exceed_50mm,rain_exceed_100mm,consecutive_rain_days,typhoon_active,typhoon_signal,typhoon_name,typhoon_category,typhoon_max_wind_kph,days_to_typhoon,days_since_typhoon,antecedent_moisture,land_use_code,flood_occurred,flood_depth_m,flood_duration_hrs,flood_severity,soil_moisture_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_max
939,2022-07-27,2022,7,27,208,30,1,-0.5,-0.866025,0.0,0,0.0,49.7,61.8,49.7,111.5,142.9,20.41,20.98,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0,0.37491666666666673,1007.3916666666668,1006.7916666666666,33.5
940,2022-07-28,2022,7,28,209,30,1,-0.5,-0.866025,0.0,0,0.0,0.0,49.7,0.0,111.5,111.5,15.93,20.98,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.3834722222222222,1006.2791666666667,1005.6791666666667,29.9
941,2022-07-29,2022,7,29,210,30,1,-0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,49.7,111.5,15.93,20.4,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.40815277777777775,1005.9666666666667,1005.3666666666667,30.2
942,2022-07-30,2022,7,30,211,30,1,-0.5,-0.866025,0.0,0,0.0,0.0,0.0,0.0,0.0,111.5,15.93,20.4,0,0,0,0,0,,0.0,,,,0.24,1,1,0.5,12.0,1,0.4160277777777777,1006.8291666666668,1006.2291666666666,39.6
943,2022-07-31,2022,7,31,212,30,1,-0.5,-0.866025,14.4,3,0.0,0.0,0.0,14.4,14.4,64.1,9.16,18.75,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.4171944444444444,1007.7458333333334,1007.1458333333334,38.9
944,2022-08-01,2022,8,1,213,31,1,-0.866025,-0.5,0.0,0,14.4,0.0,0.0,14.4,14.4,14.4,2.06,18.75,0,0,0,0,0,,0.0,,,,0.07,1,0,,,0,0.41229166666666667,1008.7958333333332,1008.1958333333333,25.6
945,2022-08-02,2022,8,2,214,31,1,-0.866025,-0.5,35.2,3,0.0,14.4,0.0,49.6,49.6,49.6,7.09,16.76,0,0,1,0,0,,0.0,,,,0.14,1,0,,,0,0.4134166666666666,1009.6374999999999,1009.0375,20.5
946,2022-08-03,2022,8,3,215,31,1,-0.866025,-0.5,0.0,0,35.2,0.0,14.4,35.2,49.6,49.6,7.09,15.49,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.4136388888888889,1008.9125,1008.3125,24.5
947,2022-08-04,2022,8,4,216,31,1,-0.866025,-0.5,0.0,0,0.0,35.2,0.0,35.2,49.6,49.6,7.09,12.15,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.41712499999999997,1008.4458333333333,1007.8458333333333,26.3
948,2022-08-05,2022,8,5,217,31,1,-0.866025,-0.5,81.0,4,0.0,0.0,35.2,81.0,116.2,130.6,18.66,14.85,1,0,1,0,0,,0.0,,,,0.27,1,0,,,0,0.42474999999999996,1007.8083333333334,1007.2083333333334,32.8
949,2022-08-06,2022,8,6,218,31,1,-0.866025,-0.5,0.0,0,81.0,0.0,0.0,81.0,116.2,130.6,18.66,14.85,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0,0.4249444444444444,1007.8874999999999,1007.2875,25.6
950,2022-08-07,2022,8,7,219,31,1,-0.866025,-0.5,60.7,4,0.0,81.0,0.0,141.7,141.7,176.9,25.27,15.04,1,0,1,0,0,,0.0,,,,0.35,1,1,0.5,7.0,1,0.4279722222222222,1008.8458333333333,1008.2458333333334,19.1
951,2022-08-08,2022,8,8,220,32,1,-0.866025,-0.5,0.0,0,60.7,0.0,81.0,60.7,141.7,176.9,25.27,15.04,0,0,0,0,0,,0.0,,,,0.35,1,0,,,0,0.4222916666666667,1008.725,1008.125,21.2
952,2022-08-09,2022,8,9,221,32,1,-0.866025,-0.5,14.1,3,0.0,60.7,0.0,74.8,155.8,155.8,22.26,15.51,0,0,1,0,0,,0.0,,,,0.32,1,0,,,0,0.4169444444444444,1008.2791666666667,1007.6791666666667,19.8
953,2022-08-10,2022,8,10,222,32,1,-0.866025,-0.5,2.3,1,14.1,0.0,60.7,16.4,77.1,158.1,22.59,15.58,0,0,2,0,0,,0.0,,,,0.37,1,0,,,0,0.4072777777777778,1008.5666666666666,1007.9666666666667,25.2
954,2022-08-11,2022,8,11,223,32,1,-0.866025,-0.5,33.2,3,2.3,14.1,0.0,49.6,110.3,191.3,27.33,15.6,0,0,3,0,0,,0.0,,,,0.73,1,0,,,0,0.41315277777777776,1009.1999999999999,1008.6,16.2
955,2022-08-12,2022,8,12,224,32,1,-0.866025,-0.5,0.0,0,33.2,2.3,14.1,35.5,49.6,110.3,15.76,13.92,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.4104305555555556,1009.3833333333333,1008.7833333333333,18.7
956,2022-08-13,2022,8,13,225,32,1,-0.866025,-0.5,0.0,0,0.0,33.2,2.3,33.2,49.6,110.3,15.76,12.79,0,0,0,0,0,,0.0,,,,0.24,1,0,,,0,0.4112638888888889,1008.3708333333334,1007.7708333333334,25.2
957,2022-08-14,2022,8,14,226,32,1,-0.866025,-0.5,13.1,3,0.0,0.0,33.2,13.1,48.6,62.7,8.96,13.23,0,0,1,0,0,,0.0,,,,0.16,1,0,,,0,0.4197638888888889,1007.3541666666666,1006.7541666666666,17.6
958,2022-08-15,2022,8,15,227,33,1,-0.866025,-0.5,0.0,0,13.1,0.0,0.0,13.1,46.3,62.7,8.96,13.23,0,0,0,0,0,,0.0,,,,0.16,1,0,,,0,0.422,1007.7916666666666,1007.1916666666666,36.0
959,2022-08-16,2022,8,16,228,33,1,-0.866025,-0.5,0.0,0,0.0,13.1,0.0,13.1,13.1,48.6,6.94,13.23,0,0,0,0,0,,0.0,,,,0.13,1,0,,,0,0.4154722222222222,1008.5749999999999,1007.975,38.9
960,2022-08-17,2022,8,17,229,33,1,-0.866025,-0.5,126.4,4,0.0,0.0,13.1,126.4,139.5,172.7,24.67,17.44,1,1,1,0,0,,0.0,,,,0.35,1,0,,,0,0.41372222222222216,1009.5083333333333,1008.9083333333333,29.5
961,2022-08-18,2022,8,18,230,33,1,-0.866025,-0.5,0.0,0,126.4,0.0,0.0,126.4,139.5,139.5,19.93,17.44,0,0,0,0,0,,0.0,,,,0.29,1,0,,,0,0.40981944444444446,1009.0625,1008.4625,29.5
962,2022-08-19,2022,8,19,231,33,1,-0.866025,-0.5,39.6,3,0.0,126.4,0.0,166.0,166.0,179.1,25.59,18.76,0,0,1,0,0,,0.0,,,,0.36,1,1,0.5,4.0,1,0.41009722222222217,1009.3125,1008.7125,20.9
963,2022-08-20,2022,8,20,232,33,1,-0.866025,-0.5,0.0,0,39.6,0.0,126.4,39.6,166.0,179.1,25.59,17.72,0,0,0,0,0,,0.0,,,,0.36,1,0,,,0,0.4056388888888889,1009.1166666666667,1008.5166666666668,22.3
964,2022-08-21,2022,8,21,233,33,1,-0.866025,-0.5,0.0,0,0.0,39.6,0.0,39.6,166.0,166.0,23.71,17.72,0,0,0,0,0,,0.0,,,,0.33,1,0,,,0,0.4071666666666667,1007.6750000000001,1007.0749999999999,21.6
965,2022-08-22,2022,8,22,234,34,1,-0.866025,-0.5,6.5,2,0.0,0.0,39.6,6.5,46.1,172.5,24.64,17.93,0,0,1,0,0,,0.0,,,,0.35,1,0,,,0,0.42225,1005.6,1005.0,32.8
966,2022-08-23,2022,8,23,235,34,1,-0.866025,-0.5,47.6,3,6.5,0.0,0.0,54.1,93.7,220.1,31.44,17.46,0,0,2,0,0,,0.0,,,,0.48,1,0,,,0,0.42815277777777777,1006.4625,1005.8625000000001,55.8
967,2022-08-24,2022,8,24,236,34,1,-0.866025,-0.5,0.0,0,47.6,6.5,0.0,54.1,54.1,93.7,13.39,15.8,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.42287499999999995,1009.0749999999999,1008.475,37.8
968,2022-08-25,2022,8,25,237,34,1,-0.866025,-0.5,0.0,0,0.0,47.6,6.5,47.6,54.1,93.7,13.39,15.8,0,0,0,0,0,,0.0,,,,0.21,1,0,,,0,0.40844444444444444,1009.8125,1009.2125,22.3
969,2022-08-26,2022,8,26,238,34,1,-0.866025,-0.5,0.0,0,0.0,0.0,47.6,0.0,54.1,54.1,7.73,15.8,0,0,0,0,0,,0.0,,,,0.14,1,0,,,0,0.40970833333333334,1009.6125000000001,1009.0124999999999,38.9
970,2022-08-27,2022,8,27,239,34,1,-0.866025,-0.5,32.9,3,0.0,0.0,0.0,32.9,80.5,87.0,12.43,16.9,0,0,1,0,0,,0.0,,,,0.2,1,1,0.4,6.0,1,0.41874999999999996,1008.2208333333333,1007.6208333333334,30.6
971,2022-08-28,2022,8,28,240,34,1,-0.866025,-0.5,28.1,3,32.9,0.0,0.0,61.0,61.0,115.1,16.44,17.84,0,0,2,0,0,,0.0,,,,0.3,1,0,,,0,0.4108611111111111,1008.0875,1007.4875000000001,22.3
972,2022-08-29,2022,8,29,241,35,1,-0.866025,-0.5,65.6,4,28.1,32.9,0.0,126.6,126.6,174.2,24.89,20.02,1,0,3,0,0,,0.0,,,,0.7,1,0,,,0,0.4052222222222222,1009.4916666666667,1008.8916666666668,20.9
973,2022-08-30,2022,8,30,242,35,1,-0.866025,-0.5,72.1,4,65.6,28.1,32.9,165.8,198.7,198.7,28.39,21.95,1,0,4,0,0,,0.0,,,,0.74,1,1,0.7,6.0,2,0.39366666666666666,1007.75,1007.15,23.0
974,2022-08-31,2022,8,31,243,35,1,-0.866025,-0.5,14.1,3,72.1,65.6,28.1,151.8,212.8,212.8,30.4,22.42,0,0,5,0,0,,0.0,,,,0.76,1,0,,,0,0.4073333333333333,1006.3625000000001,1005.7624999999999,27.0
975,2022-09-01,2022,9,1,244,35,1,-1.0,-0.0,0.0,0,14.1,72.1,65.6,86.2,179.9,212.8,30.4,21.24,0,0,0,0,0,,0.0,,,,0.41,1,1,0.5,9.0,1,0.40102777777777776,1006.6791666666667,1006.0791666666668,38.2
976,2022-09-02,2022,9,2,245,35,1,-1.0,-0.0,0.0,0,0.0,14.1,72.1,14.1,151.8,212.8,30.4,21.24,0,0,0,0,0,,0.0,,,,0.41,1,0,,,0,0.4003888888888889,1006.0208333333334,1005.4208333333332,49.3
977,2022-09-03,2022,9,3,246,35,1,-1.0,-0.0,13.2,3,0.0,0.0,14.1,13.2,99.4,193.1,27.59,21.68,0,0,1,0,0,,0.0,,,,0.38,1,0,,,0,0.3970277777777778,1006.5625,1005.9625,48.6
978,2022-09-04,2022,9,4,247,35,1,-1.0,-0.0,28.2,3,13.2,0.0,0.0,41.4,55.5,193.2,27.6,19.92,0,0,2,0,0,,0.0,,,,0.43,1,0,,,0,0.3889861111111111,1007.4499999999999,1006.85,41.4
979,2022-09-05,2022,9,5,248,36,1,-1.0,-0.0,0.0,0,28.2,13.2,0.0,41.4,41.4,127.6,18.23,19.92,0,0,0,0,0,,0.0,,,,0.27,1,0,,,0,0.3926388888888889,1008.9250000000001,1008.3249999999999,33.5
980,2022-09-06,2022,9,6,249,36,1,-1.0,-0.0,0.0,0,0.0,28.2,13.2,28.2,41.4,55.5,7.93,17.9,0,0,0,0,0,,0.0,,,,0.15,1,0,,,0,0.39691666666666664,1010.3458333333333,1009.7458333333334,28.1
981,2022-09-07,2022,9,7,250,36,1,-1.0,-0.0,110.3,4,0.0,0.0,28.2,110.3,151.7,151.7,21.67,21.58,1,1,1,0,0,,0.0,,,,0.31,1,1,0.7,20.0,2,0.3957777777777778,1011.3041666666667,1010.7041666666668,31.0
982,2022-09-08,2022,9,8,251,36,1,-1.0,-0.0,124.2,4,110.3,0.0,0.0,234.5,262.7,275.9,39.41,25.25,1,1,2,0,0,,0.0,,,,0.57,1,0,,,0,0.3824166666666667,1010.3291666666668,1009.7291666666666,30.2
983,2022-09-09,2022,9,9,252,36,1,-1.0,-0.0,0.0,0,124.2,110.3,0.0,234.5,234.5,275.9,39.41,25.17,0,0,0,0,0,,0.0,,,,0.52,1,0,,,0,0.39551388888888894,1009.9875000000001,1009.3874999999999,22.3
984,2022-09-10,2022,9,10,253,36,1,-1.0,-0.0,0.0,0,0.0,124.2,110.3,124.2,234.5,262.7,37.53,24.06,0,0,0,0,0,,0.0,,,,0.5,1,0,,,0,0.3935,1009.5291666666667,1008.9291666666667,36.0
985,2022-09-11,2022,9,11,254,36,1,-1.0,-0.0,29.5,3,0.0,0.0,124.2,29.5,264.0,264.0,37.71,25.05,0,0,1,0,0,,0.0,,,,0.5,1,0,,,0,0.3877777777777778,1008.6875,1008.0875,31.7
986,2022-09-12,2022,9,12,255,37,1,-1.0,-0.0,70.8,4,29.5,0.0,0.0,100.3,224.5,334.8,47.83,27.41,1,0,2,0,0,,0.0,,,,0.67,1,1,0.4,8.0,2,0.3801527777777778,1007.8249999999999,1007.225,30.2
987,2022-09-13,2022,9,13,256,37,1,-1.0,-0.0,57.6,4,70.8,29.5,0.0,157.9,157.9,392.4,56.06,28.89,1,0,3,0,0,,0.0,,,,1.0,1,1,1.4,30.0,3,0.3792361111111111,1008.525,1007.9250000000001,33.1
988,2022-09-14,2022,9,14,257,37,1,-1.0,-0.0,0.0,0,57.6,70.8,29.5,128.4,157.9,282.1,40.3,28.89,0,0,0,0,0,,0.0,,,,0.53,1,0,,,0,0.3882916666666667,1008.6166666666667,1008.0166666666668,42.5
989,2022-09-15,2022,9,15,258,37,1,-1.0,-0.0,195.9,4,0.0,57.6,70.8,253.5,353.8,353.8,50.54,35.42,1,1,1,0,0,,0.0,,9.0,0.0,0.66,1,1,0.9,38.0,3,0.39875,1007.5124999999999,1006.9125,36.7
990,2022-09-16,2022,9,16,259,37,1,-1.0,-0.0,0.0,0,195.9,0.0,57.6,195.9,324.3,353.8,50.54,31.21,0,0,0,0,0,,0.0,,8.0,0.0,0.66,1,0,,,0,0.4134305555555555,1007.0083333333333,1006.4083333333333,39.2
991,2022-09-17,2022,9,17,260,37,1,-1.0,-0.0,98.0,4,0.0,195.9,0.0,293.9,351.5,451.8,64.54,34.47,1,0,1,0,0,,0.0,,7.0,0.0,0.82,1,1,1.5,39.0,3,0.41105555555555556,1007.3125,1006.7125,37.4
992,2022-09-18,2022,9,18,261,37,1,-1.0,-0.0,35.6,3,98.0,0.0,195.9,133.6,329.5,457.9,65.41,34.34,0,0,2,0,0,,0.0,,6.0,0.0,0.88,1,1,0.9,10.0,2,0.4117361111111111,1008.4333333333334,1007.8333333333334,38.9
993,2022-09-19,2022,9,19,262,38,1,-1.0,-0.0,0.0,0,35.6,98.0,0.0,133.6,329.5,387.1,55.3,34.34,0,0,0,0,0,,0.0,,5.0,0.0,0.71,1,0,,,0,0.4175,1008.475,1007.875,38.2
994,2022-09-20,2022,9,20,263,38,1,-1.0,-0.0,0.0,0,0.0,35.6,98.0,35.6,133.6,329.5,47.07,34.34,0,0,0,0,0,,0.0,,4.0,0.0,0.61,1,0,,,0,0.4247222222222222,1008.4958333333334,1007.8958333333334,30.2
995,2022-09-21,2022,9,21,264,38,1,-1.0,-0.0,0.0,0,0.0,0.0,35.6,0.0,133.6,329.5,47.07,34.12,0,0,0,0,0,,0.0,,3.0,0.0,0.61,1,0,,,0,0.4238611111111111,1009.2833333333333,1008.6833333333334,23.0
996,2022-09-22,2022,9,22,265,38,1,-1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,35.6,133.6,19.09,32.54,0,0,0,0,0,,0.0,,2.0,0.0,0.28,1,0,,,0,0.420125,1009.15,1008.5500000000001,24.5
997,2022-09-23,2022,9,23,266,38,1,-1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,133.6,19.09,32.54,0,0,0,0,0,,0.0,,1.0,0.0,0.28,1,0,,,0,0.4132222222222222,1008.1416666666668,1007.5416666666666,29.5
998,2022-09-24,2022,9,24,267,38,1,-1.0,-0.0,104.3,4,0.0,0.0,0.0,104.3,104.3,139.9,19.99,36.01,1,1,1,1,2,Karding,3.0,185.0,0.0,0.0,0.29,1,0,,,0,0.4172361111111111,1005.6999999999999,1005.1,36.0
999,2022-09-25,2022,9,25,268,38,1,-1.0,-0.0,95.2,4,104.3,0.0,0.0,199.5,199.5,199.5,28.5,39.19,1,0,2,1,1,Karding,2.0,185.0,0.0,365.0,0.81,1,1,0.7,18.0,2,0.42645833333333333,1003.3083333333334,1002.7083333333334,39.2
1000,2022-09-26,2022,9,26,269,39,1,-1.0,-0.0,55.8,4,95.2,104.3,0.0,255.3,255.3,255.3,36.47,39.95,1,0,3,1,1,Karding,2.0,185.0,0.0,1.0,0.72,1,0,,,0,0.4208194444444444,1005.6833333333334,1005.0833333333334,36.0
1001,2022-09-27,2022,9,27,270,39,1,-1.0,-0.0,8.4,3,55.8,95.2,104.3,159.4,263.7,263.7,37.67,39.29,0,0,4,1,2,Karding,3.0,185.0,0.0,3.0,0.85,1,1,1.4,19.0,3,0.41631944444444446,1006.6958333333333,1006.0958333333333,35.3
1002,2022-09-28,2022,9,28,271,39,1,-1.0,-0.0,0.0,0,8.4,55.8,95.2,64.2,263.7,263.7,37.67,37.11,0,0,0,0,0,,0.0,,,4.0,0.5,1,0,,,0,0.41888888888888887,1007.8625000000001,1007.2624999999999,29.2
1003,2022-09-29,2022,9,29,272,39,1,-1.0,-0.0,0.0,0,0.0,8.4,55.8,8.4,159.4,263.7,37.67,34.7,0,0,0,0,0,,0.0,,,5.0,0.5,1,0,,,0,0.4136527777777778,1009.3583333333332,1008.7583333333333,29.2
1004,2022-09-30,2022,9,30,273,39,1,-1.0,-0.0,9.7,3,0.0,0.0,8.4,9.7,73.9,273.4,39.06,34.56,0,0,1,0,0,,0.0,,,6.0,0.52,1,0,,,0,0.4124722222222222,1010.9708333333333,1010.3708333333334,23.4
1005,2022-10-01,2022,10,1,274,39,1,-0.866025,0.5,0.0,0,9.7,0.0,0.0,9.7,18.1,169.1,24.16,34.56,0,0,0,0,0,,0.0,,,7.0,0.34,1,0,,,0,0.4193611111111111,1011.0208333333334,1010.4208333333332,28.1
1006,2022-10-02,2022,10,2,275,39,1,-0.866025,0.5,0.0,0,0.0,9.7,0.0,9.7,9.7,73.9,10.56,34.56,0,0,0,0,0,,0.0,,,8.0,0.18,1,0,,,0,0.41701388888888885,1009.4916666666667,1008.8916666666668,34.6
1007,2022-10-03,2022,10,3,276,40,1,-0.866025,0.5,149.2,4,0.0,0.0,9.7,149.2,158.9,167.3,23.9,39.09,1,1,1,0,0,,0.0,,,9.0,0.34,1,0,,,0,0.4156388888888889,1009.5749999999999,1008.975,23.4
1008,2022-10-04,2022,10,4,277,40,1,-0.866025,0.5,100.9,4,149.2,0.0,0.0,250.1,259.8,259.8,37.11,41.51,1,1,2,0,0,,0.0,,,10.0,0.55,1,1,0.9,13.0,2,0.41530555555555554,1010.5124999999999,1009.9125,30.2
1009,2022-10-05,2022,10,5,278,40,1,-0.866025,0.5,47.5,3,100.9,149.2,0.0,297.6,297.6,307.3,43.9,43.1,0,0,3,0,0,,0.0,,,11.0,0.93,1,0,,,0,0.4146111111111111,1010.8333333333334,1010.2333333333332,35.6
1010,2022-10-06,2022,10,6,279,40,1,-0.866025,0.5,136.8,4,47.5,100.9,149.2,285.2,434.4,444.1,63.44,47.66,1,1,4,0,0,,0.0,,,12.0,1.0,1,1,1.3,17.0,3,0.4089861111111111,1010.2708333333334,1009.6708333333332,29.9
1011,2022-10-07,2022,10,7,280,40,1,-0.866025,0.5,52.6,4,136.8,47.5,100.9,236.9,487.0,487.0,69.57,45.73,1,0,5,0,0,,0.0,,,13.0,1.0,1,1,1.3,17.0,3,0.41591666666666666,1010.1,1009.5,28.4
1012,2022-10-08,2022,10,8,281,40,1,-0.866025,0.5,0.0,0,52.6,136.8,47.5,189.4,337.8,487.0,69.57,41.59,0,0,0,0,0,,0.0,,,14.0,0.88,1,0,,,0,0.41130555555555554,1010.2666666666668,1009.6666666666666,35.3
1013,2022-10-09,2022,10,9,282,40,1,-0.866025,0.5,139.4,4,0.0,52.6,136.8,192.0,376.3,626.4,89.49,46.24,1,1,1,0,0,,0.0,,,15.0,1.0,1,1,1.0,18.0,3,0.4044722222222222,1009.8541666666666,1009.2541666666666,36.0
1014,2022-10-10,2022,10,10,283,41,1,-0.866025,0.5,80.3,4,139.4,0.0,52.6,219.7,409.1,557.5,79.64,48.92,1,0,2,0,0,,0.0,,,16.0,1.0,1,1,1.0,22.0,3,0.3960694444444444,1008.7375000000001,1008.1374999999999,42.5
1015,2022-10-11,2022,10,11,284,41,1,-0.866025,0.5,0.0,0,80.3,139.4,0.0,219.7,272.3,456.6,65.23,47.93,0,0,0,0,0,,0.0,,,17.0,0.83,1,1,0.6,14.0,2,0.38554166666666667,1006.5625,1005.9625,24.8
1016,2022-10-12,2022,10,12,285,41,1,-0.866025,0.5,36.6,3,0.0,80.3,139.4,116.9,256.3,445.7,63.67,46.79,0,0,1,0,0,,0.0,,,18.0,0.81,1,1,0.6,7.0,2,0.3791805555555556,1006.1916666666666,1005.5916666666667,23.8
1017,2022-10-13,2022,10,13,286,41,1,-0.866025,0.5,0.0,0,36.6,0.0,80.3,36.6,256.3,308.9,44.13,44.87,0,0,0,0,0,,0.0,,,19.0,0.58,1,0,,,0,0.3776527777777778,1006.5708333333333,1005.9708333333333,22.7
1018,2022-10-14,2022,10,14,287,41,1,-0.866025,0.5,0.0,0,0.0,36.6,0.0,36.6,116.9,256.3,36.61,44.87,0,0,0,0,0,,0.0,,,20.0,0.49,1,0,,,0,0.3954166666666667,1006.4583333333334,1005.8583333333332,35.3
1019,2022-10-15,2022,10,15,288,41,1,-0.866025,0.5,103.6,4,0.0,0.0,36.6,103.6,140.2,359.9,51.41,41.8,1,1,1,0,0,,0.0,,,21.0,0.67,1,1,0.9,19.0,2,0.40011111111111114,1004.5708333333333,1003.9708333333333,40.0
1020,2022-10-16,2022,10,16,289,41,1,-0.866025,0.5,0.0,0,103.6,0.0,0.0,103.6,140.2,220.5,31.5,41.8,0,0,0,0,0,,0.0,,,22.0,0.43,1,0,,,0,0.3988472222222222,1005.8166666666666,1005.2166666666667,47.9
1021,2022-10-17,2022,10,17,290,42,1,-0.866025,0.5,162.6,4,0.0,103.6,0.0,266.2,266.2,302.8,43.26,43.95,1,1,1,0,0,,0.0,,,23.0,0.57,1,1,0.4,10.0,2,0.4071388888888889,1007.0124999999999,1006.4125,37.1
1022,2022-10-18,2022,10,18,291,42,1,-0.866025,0.5,0.0,0,162.6,0.0,103.6,162.6,266.2,302.8,43.26,42.76,0,0,0,0,0,,0.0,,,24.0,0.57,1,1,0.3,6.0,1,0.4003472222222222,1007.5875,1006.9875000000001,26.6
1023,2022-10-19,2022,10,19,292,42,1,-0.866025,0.5,81.8,4,0.0,162.6,0.0,244.4,348.0,348.0,49.71,45.49,1,0,1,0,0,,0.0,,9.0,0.0,0.65,1,1,0.5,9.0,2,0.4051805555555556,1009.475,1008.875,19.1
1024,2022-10-20,2022,10,20,293,42,1,-0.866025,0.5,9.0,3,81.8,0.0,162.6,90.8,253.4,357.0,51.0,45.79,0,0,2,0,0,,0.0,,8.0,0.0,0.71,1,0,,,0,0.4114305555555555,1011.4416666666666,1010.8416666666667,18.7
1025,2022-10-21,2022,10,21,294,42,1,-0.866025,0.5,18.8,3,9.0,81.8,0.0,109.6,272.2,375.8,53.69,46.42,0,0,3,0,0,,0.0,,7.0,0.0,1.0,1,1,0.3,11.0,1,0.4012361111111111,1011.8458333333333,1011.2458333333334,20.2
1026,2022-10-22,2022,10,22,295,42,1,-0.866025,0.5,12.5,3,18.8,9.0,81.8,40.3,122.1,284.7,40.67,46.83,0,0,4,0,0,,0.0,,6.0,0.0,0.89,1,0,,,0,0.400375,1011.2583333333333,1010.6583333333333,23.0
1027,2022-10-23,2022,10,23,296,42,1,-0.866025,0.5,0.0,0,12.5,18.8,9.0,31.3,122.1,284.7,40.67,46.83,0,0,0,0,0,,0.0,,5.0,0.0,0.54,1,0,,,0,0.41111111111111115,1009.7458333333334,1009.1458333333334,27.7
1028,2022-10-24,2022,10,24,297,43,1,-0.866025,0.5,0.0,0,0.0,12.5,18.8,12.5,40.3,122.1,17.44,43.36,0,0,0,0,0,,0.0,,4.0,0.0,0.26,1,0,,,0,0.3980138888888889,1008.8416666666667,1008.2416666666667,40.3
1029,2022-10-25,2022,10,25,298,43,1,-0.866025,0.5,0.0,0,0.0,0.0,12.5,0.0,31.3,122.1,17.44,40.18,0,0,0,0,0,,0.0,,3.0,0.0,0.26,1,0,,,0,0.39644444444444443,1009.5166666666668,1008.9166666666666,42.8
1030,2022-10-26,2022,10,26,299,43,1,-0.866025,0.5,50.9,4,0.0,0.0,0.0,50.9,63.4,91.2,13.03,40.02,1,0,1,0,0,,0.0,,2.0,0.0,0.21,1,0,,,0,0.39068055555555553,1008.3791666666666,1007.7791666666667,54.0
1031,2022-10-27,2022,10,27,300,43,1,-0.866025,0.5,0.0,0,50.9,0.0,0.0,50.9,50.9,82.2,11.74,39.74,0,0,0,0,0,,0.0,,1.0,0.0,0.19,1,0,,,0,0.3976805555555556,1006.0958333333333,1005.4958333333334,54.7
1032,2022-10-28,2022,10,28,301,43,1,-0.866025,0.5,0.0,0,0.0,50.9,0.0,50.9,50.9,63.4,9.06,39.74,0,0,0,1,3,Paeng,2.0,155.0,0.0,0.0,0.16,1,0,,,0,0.40297222222222223,1000.8541666666666,1000.2541666666666,72.4
1033,2022-10-29,2022,10,29,302,43,1,-0.866025,0.5,110.0,4,0.0,0.0,50.9,110.0,160.9,160.9,22.99,43.41,1,1,1,1,2,Paeng,3.0,155.0,0.0,35.0,0.85,1,1,0.6,20.0,2,0.4215555555555555,995.3333333333334,994.7333333333332,77.4
1034,2022-10-30,2022,10,30,303,43,1,-0.866025,0.5,48.2,3,110.0,0.0,0.0,158.2,209.1,209.1,29.87,44.69,0,0,2,0,0,Paeng,0.0,155.0,15.0,36.0,0.65,1,0,,,0,0.4228194444444444,1003.0958333333333,1002.4958333333334,64.8
1035,2022-10-31,2022,10,31,304,44,1,-0.866025,0.5,224.8,4,48.2,110.0,0.0,383.0,383.0,433.9,61.99,52.18,1,1,3,1,3,Paeng,2.0,155.0,0.0,3.0,1.0,1,0,,,0,0.41605555555555557,1005.8625000000001,1005.2624999999999,58.7
1036,2022-11-01,2022,11,1,305,44,1,-0.5,0.866025,0.0,0,224.8,48.2,110.0,273.0,383.0,433.9,61.99,52.18,0,0,0,0,0,,0.0,,,4.0,0.79,1,0,,,0,0.40926388888888887,1008.0416666666666,1007.4416666666666,39.6
1037,2022-11-02,2022,11,2,306,44,1,-0.5,0.866025,0.0,0,0.0,224.8,48.2,224.8,383.0,383.0,54.71,47.21,0,0,0,0,0,,0.0,,,5.0,0.71,1,0,,,0,0.40652777777777777,1010.1666666666666,1009.5666666666666,30.2
1038,2022-11-03,2022,11,3,307,44,1,-0.5,0.866025,32.7,3,0.0,0.0,224.8,32.7,305.7,415.7,59.39,44.94,0,0,1,0,0,,0.0,,,6.0,0.76,1,0,,,0,0.40544444444444444,1011.0708333333333,1010.4708333333333,23.4
1039,2022-11-04,2022,11,4,308,44,1,-0.5,0.866025,24.2,3,32.7,0.0,0.0,56.9,281.7,439.9,62.84,44.16,0,0,2,0,0,,0.0,,,7.0,0.85,1,0,,,0,0.4076388888888889,1011.9875000000001,1011.3874999999999,31.0
